uid,from_uid,dropout,embedding_size,epoch,lr,train f1,valid ppl
19754330_21,19754330_20,0.11882150857999652,32,21,0.048702991903883316,0.99972,1.66
19754330_22,19754330_21,0.11882150857999652,32,22,0.048702991903883316,0.99988,1.65
19754330_23,19754330_22,0.11882150857999652,32,23,0.048702991903883316,0.99992,1.65
19754330_24,19754330_23,0.11882150857999652,32,24,0.048702991903883316,0.99976,1.66
19754360_1,,0.062416016071906694,256,1,0.03234868556276791,0.76837,1.19
19754360_2,19754360_1,0.062416016071906694,256,2,0.03234868556276791,0.90365,1.21
19754360_3,19754360_2,0.062416016071906694,256,3,0.03234868556276791,0.95871,1.34
19754360_4,19754360_3,0.062416016071906694,256,4,0.03234868556276791,0.98087,1.50
19754360_5,19754360_4,0.062416016071906694,256,5,0.03234868556276791,0.99016,1.41
19754360_6,19754360_5,0.062416016071906694,256,6,0.03234868556276791,0.99576,1.59
19754360_7,19754360_6,0.062416016071906694,256,7,0.03234868556276791,0.99856,1.70
19754360_8,19754360_7,0.062416016071906694,256,8,0.03234868556276791,0.99988,1.69
19754360_9,19754360_8,0.062416016071906694,256,9,0.03234868556276791,1.00000,1.66
19754360_10,19754360_9,0.062416016071906694,256,10,0.03234868556276791,1.00000,1.65
19754360_11,19754360_10,0.062416016071906694,256,11,0.03234868556276791,1.00000,1.64
19754365_1,,0.07810319965078472,256,1,0.005551104010724628,0.66729,1.24
19754365_2,19754365_1,0.07810319965078472,256,2,0.005551104010724628,0.85811,1.16
19754365_3,19754365_2,0.07810319965078472,256,3,0.005551104010724628,0.92173,1.20
19754365_4,19754365_3,0.07810319965078472,256,4,0.005551104010724628,0.96535,1.30
19754365_5,19754365_4,0.07810319965078472,256,5,0.005551104010724628,0.98960,1.46
19754365_6,19754365_5,0.07810319965078472,256,6,0.005551104010724628,0.99744,1.55
19754365_7,19754365_6,0.07810319965078472,256,7,0.005551104010724628,0.99864,1.61
19754365_8,19754365_7,0.07810319965078472,256,8,0.005551104010724628,0.99956,1.63
19754365_9,19754365_8,0.07810319965078472,256,9,0.005551104010724628,0.99996,1.64
19754365_10,19754365_9,0.07810319965078472,256,10,0.005551104010724628,0.99992,1.65
19754365_11,19754365_10,0.07810319965078472,256,11,0.005551104010724628,0.99988,1.65
19754365_12,19754365_11,0.07810319965078472,256,12,0.005551104010724628,0.99996,1.67
19754365_13,19754365_12,0.07810319965078472,256,13,0.005551104010724628,0.99996,1.68
19754365_14,19754365_13,0.07810319965078472,256,14,0.005551104010724628,0.99996,1.66
19754365_15,19754365_14,0.07810319965078472,256,15,0.005551104010724628,0.99988,1.68
19754365_16,19754365_15,0.07810319965078472,256,16,0.005551104010724628,0.99992,1.66
19754365_17,19754365_16,0.07810319965078472,256,17,0.005551104010724628,0.99992,1.66
19754365_18,19754365_17,0.07810319965078472,256,18,0.005551104010724628,0.99996,1.66
19754365_19,19754365_18,0.07810319965078472,256,19,0.005551104010724628,1.00000,1.68
19754365_20,19754365_19,0.07810319965078472,256,20,0.005551104010724628,0.99996,1.65
19754375_1,,0.2103359260807405,512,1,0.00018628867215626538,0.50888,1.42
19754375_2,19754375_1,0.2103359260807405,512,2,0.00018628867215626538,0.57654,1.39
19754375_3,19754375_2,0.2103359260807405,512,3,0.00018628867215626538,0.64641,1.35
19754375_4,19754375_3,0.2103359260807405,512,4,0.00018628867215626538,0.69998,1.31
19754375_5,19754375_4,0.2103359260807405,512,5,0.00018628867215626538,0.75108,1.28
19754375_6,19754375_5,0.2103359260807405,512,6,0.00018628867215626538,0.77161,1.27
19754375_7,19754375_6,0.2103359260807405,512,7,0.00018628867215626538,0.78409,1.26
19754375_8,19754375_7,0.2103359260807405,512,8,0.00018628867215626538,0.79245,1.25
19754375_9,19754375_8,0.2103359260807405,512,9,0.00018628867215626538,0.80222,1.24
19754434_1,,0.05354577991335835,32,1,0.015815507738822832,0.68542,1.17
19754434_2,19754434_1,0.05354577991335835,32,2,0.015815507738822832,0.90877,1.16
19754434_3,19754434_2,0.05354577991335835,32,3,0.015815507738822832,0.96207,1.20
19754434_4,19754434_3,0.05354577991335835,32,4,0.015815507738822832,0.98480,1.25
19754434_5,19754434_4,0.05354577991335835,32,5,0.015815507738822832,0.99384,1.29
19754434_6,19754434_5,0.05354577991335835,32,6,0.015815507738822832,0.99636,1.33
19754434_7,19754434_6,0.05354577991335835,32,7,0.015815507738822832,0.99772,1.35
19754434_8,19754434_7,0.05354577991335835,32,8,0.015815507738822832,0.99860,1.37
19754434_9,19754434_8,0.05354577991335835,32,9,0.015815507738822832,0.99896,1.39
19754434_10,19754434_9,0.05354577991335835,32,10,0.015815507738822832,0.99940,1.41
19754434_11,19754434_10,0.05354577991335835,32,11,0.015815507738822832,0.99952,1.42
19754434_12,19754434_11,0.05354577991335835,32,12,0.015815507738822832,0.99964,1.44
19754434_13,19754434_12,0.05354577991335835,32,13,0.015815507738822832,0.99956,1.44
19754434_14,19754434_13,0.05354577991335835,32,14,0.015815507738822832,0.99960,1.45
19754434_15,19754434_14,0.05354577991335835,32,15,0.015815507738822832,0.99976,1.45
19754445_1,,0.0562262487368731,64,1,0.12671045199401224,0.81834,1.18
19754445_2,19754445_1,0.0562262487368731,64,2,0.12671045199401224,0.93902,1.22
19754445_3,19754445_2,0.0562262487368731,64,3,0.12671045199401224,0.98275,1.40
19754445_4,19754445_3,0.0562262487368731,64,4,0.12671045199401224,0.99708,1.57
19754475_1,,0.07351309225329433,256,1,0.03643390237403547,0.79397,1.20
19754475_2,19754475_1,0.07351309225329433,256,2,0.03643390237403547,0.89661,1.23
19754475_3,19754475_2,0.07351309225329433,256,3,0.03643390237403547,0.96187,1.28
19754475_4,19754475_3,0.07351309225329433,256,4,0.03643390237403547,0.99084,1.42
19754475_5,19754475_4,0.07351309225329433,256,5,0.03643390237403547,0.99812,1.56
19754475_6,19754475_5,0.07351309225329433,256,6,0.03643390237403547,0.99952,1.63
19754475_7,19754475_6,0.07351309225329433,256,7,0.03643390237403547,0.99992,1.67
19754475_8,19754475_7,0.07351309225329433,256,8,0.03643390237403547,1.00000,1.72
19754475_9,19754475_8,0.07351309225329433,256,9,0.03643390237403547,1.00000,1.72
19754475_10,19754475_9,0.07351309225329433,256,10,0.03643390237403547,1.00000,1.73
19754475_11,19754475_10,0.07351309225329433,256,11,0.03643390237403547,1.00000,1.74
19754475_12,19754475_11,0.07351309225329433,256,12,0.03643390237403547,1.00000,1.74
19754480_1,,0.11934793633475543,32,1,0.0007104439680283224,0.49744,1.41
19754480_2,19754480_1,0.11934793633475543,32,2,0.0007104439680283224,0.53881,1.41
19754480_3,19754480_2,0.11934793633475543,32,3,0.0007104439680283224,0.58139,1.41
19754480_4,19754480_3,0.11934793633475543,32,4,0.0007104439680283224,0.61684,1.41
19754480_5,19754480_4,0.11934793633475543,32,5,0.0007104439680283224,0.63860,1.41
19754480_6,19754480_5,0.11934793633475543,32,6,0.0007104439680283224,0.66481,1.41
19754480_7,19754480_6,0.11934793633475543,32,7,0.0007104439680283224,0.68334,1.40
19754480_8,19754480_7,0.11934793633475543,32,8,0.0007104439680283224,0.69850,1.40
19754480_9,19754480_8,0.11934793633475543,32,9,0.0007104439680283224,0.71155,1.40
19754499_1,,0.13452221778377732,1024,1,5.661798293758419e-05,0.52809,1.40
19754499_2,19754499_1,0.13452221778377732,1024,2,5.661798293758419e-05,0.62844,1.35
19754499_3,19754499_2,0.13452221778377732,1024,3,5.661798293758419e-05,0.69042,1.32
19754499_4,19754499_3,0.13452221778377732,1024,4,5.661798293758419e-05,0.72363,1.30
19754499_5,19754499_4,0.13452221778377732,1024,5,5.661798293758419e-05,0.74672,1.28
19754499_6,19754499_5,0.13452221778377732,1024,6,5.661798293758419e-05,0.77401,1.27
19754499_7,19754499_6,0.13452221778377732,1024,7,5.661798293758419e-05,0.77921,1.26
19754499_8,19754499_7,0.13452221778377732,1024,8,5.661798293758419e-05,0.78909,1.26
19754499_9,19754499_8,0.13452221778377732,1024,9,5.661798293758419e-05,0.79461,1.25
19754499_10,19754499_9,0.13452221778377732,1024,10,5.661798293758419e-05,0.79778,1.25
19754499_11,19754499_10,0.13452221778377732,1024,11,5.661798293758419e-05,0.80470,1.25
19754499_12,19754499_11,0.13452221778377732,1024,12,5.661798293758419e-05,0.80514,1.24
19754499_13,19754499_12,0.13452221778377732,1024,13,5.661798293758419e-05,0.80430,1.24
19754499_14,19754499_13,0.13452221778377732,1024,14,5.661798293758419e-05,0.80858,1.24
19754499_15,19754499_14,0.13452221778377732,1024,15,5.661798293758419e-05,0.81006,1.24
19754499_16,19754499_15,0.13452221778377732,1024,16,5.661798293758419e-05,0.81138,1.24
19754510_1,,0.10767499827232344,16,1,4.8204246398015565e-05,0.50000,1.43
19754510_2,19754510_1,0.10767499827232344,16,2,4.8204246398015565e-05,0.50000,1.43
19754510_3,19754510_2,0.10767499827232344,16,3,4.8204246398015565e-05,0.50000,1.43
19754510_4,19754510_3,0.10767499827232344,16,4,4.8204246398015565e-05,0.50000,1.43
19754510_5,19754510_4,0.10767499827232344,16,5,4.8204246398015565e-05,0.50000,1.43
19754510_6,19754510_5,0.10767499827232344,16,6,4.8204246398015565e-05,0.50000,1.43
19754510_7,19754510_6,0.10767499827232344,16,7,4.8204246398015565e-05,0.50000,1.43
19754510_8,19754510_7,0.10767499827232344,16,8,4.8204246398015565e-05,0.50000,1.43
19754510_9,19754510_8,0.10767499827232344,16,9,4.8204246398015565e-05,0.50000,1.43
19754510_10,19754510_9,0.10767499827232344,16,10,4.8204246398015565e-05,0.50000,1.43
19754510_11,19754510_10,0.10767499827232344,16,11,4.8204246398015565e-05,0.50000,1.42
19754510_12,19754510_11,0.10767499827232344,16,12,4.8204246398015565e-05,0.50000,1.42
19754510_13,19754510_12,0.10767499827232344,16,13,4.8204246398015565e-05,0.50000,1.42
19754510_14,19754510_13,0.10767499827232344,16,14,4.8204246398015565e-05,0.50000,1.42
19754510_15,19754510_14,0.10767499827232344,16,15,4.8204246398015565e-05,0.50000,1.42
19754510_16,19754510_15,0.10767499827232344,16,16,4.8204246398015565e-05,0.50000,1.42
19754510_17,19754510_16,0.10767499827232344,16,17,4.8204246398015565e-05,0.50000,1.42
19754510_18,19754510_17,0.10767499827232344,16,18,4.8204246398015565e-05,0.50000,1.42
19754510_19,19754510_18,0.10767499827232344,16,19,4.8204246398015565e-05,0.50000,1.42
19754510_20,19754510_19,0.10767499827232344,16,20,4.8204246398015565e-05,0.50000,1.42
19754510_21,19754510_20,0.10767499827232344,16,21,4.8204246398015565e-05,0.50000,1.42
19754510_22,19754510_21,0.10767499827232344,16,22,4.8204246398015565e-05,0.50000,1.42
19754510_23,19754510_22,0.10767499827232344,16,23,4.8204246398015565e-05,0.50000,1.42
19754510_24,19754510_23,0.10767499827232344,16,24,4.8204246398015565e-05,0.50000,1.42
19754510_25,19754510_24,0.10767499827232344,16,25,4.8204246398015565e-05,0.50000,1.42
19754510_26,19754510_25,0.10767499827232344,16,26,4.8204246398015565e-05,0.50000,1.42
19754510_27,19754510_26,0.10767499827232344,16,27,4.8204246398015565e-05,0.50000,1.42
19754510_28,19754510_27,0.10767499827232344,16,28,4.8204246398015565e-05,0.50000,1.42
19754510_29,19754510_28,0.10767499827232344,16,29,4.8204246398015565e-05,0.50000,1.42
19754510_30,19754510_29,0.10767499827232344,16,30,4.8204246398015565e-05,0.50000,1.42
19754510_31,19754510_30,0.10767499827232344,16,31,4.8204246398015565e-05,0.50000,1.42
19754510_32,19754510_31,0.10767499827232344,16,32,4.8204246398015565e-05,0.50000,1.42
19754510_33,19754510_32,0.10767499827232344,16,33,4.8204246398015565e-05,0.50000,1.42
19754510_34,19754510_33,0.10767499827232344,16,34,4.8204246398015565e-05,0.50000,1.42
19754510_35,19754510_34,0.10767499827232344,16,35,4.8204246398015565e-05,0.50000,1.42
19754510_36,19754510_35,0.10767499827232344,16,36,4.8204246398015565e-05,0.50000,1.42
19754510_37,19754510_36,0.10767499827232344,16,37,4.8204246398015565e-05,0.50000,1.42
19754510_38,19754510_37,0.10767499827232344,16,38,4.8204246398015565e-05,0.50000,1.42
19754510_39,19754510_38,0.10767499827232344,16,39,4.8204246398015565e-05,0.50000,1.42
19754510_40,19754510_39,0.10767499827232344,16,40,4.8204246398015565e-05,0.50000,1.42
19754510_41,19754510_40,0.10767499827232344,16,41,4.8204246398015565e-05,0.50000,1.42
19754510_42,19754510_41,0.10767499827232344,16,42,4.8204246398015565e-05,0.50000,1.42
19754510_43,19754510_42,0.10767499827232344,16,43,4.8204246398015565e-05,0.50000,1.42
19754510_44,19754510_43,0.10767499827232344,16,44,4.8204246398015565e-05,0.50000,1.42
19754519_1,,0.07065440950647134,8,1,0.1572390035141669,0.78057,1.16
19754519_2,19754519_1,0.07065440950647134,8,2,0.1572390035141669,0.92762,1.21
19754519_3,19754519_2,0.07065440950647134,8,3,0.1572390035141669,0.97671,1.33
19754519_4,19754519_3,0.07065440950647134,8,4,0.1572390035141669,0.99428,1.44
19754519_5,19754519_4,0.07065440950647134,8,5,0.1572390035141669,0.99800,1.49
19754519_6,19754519_5,0.07065440950647134,8,6,0.1572390035141669,0.99920,1.53
19754519_7,19754519_6,0.07065440950647134,8,7,0.1572390035141669,0.99928,1.56
19754519_8,19754519_7,0.07065440950647134,8,8,0.1572390035141669,0.99924,1.57
19754552_1,,0.09765635722336788,16,1,0.00032126321695455997,0.50000,1.41
19754552_2,19754552_1,0.09765635722336788,16,2,0.00032126321695455997,0.50000,1.41
19754552_3,19754552_2,0.09765635722336788,16,3,0.00032126321695455997,0.50008,1.41
19754561_1,,0.13451491721214404,32,1,0.005912269547834339,0.52469,1.41
19754561_2,19754561_1,0.13451491721214404,32,2,0.005912269547834339,0.68770,1.22
19754561_3,19754561_2,0.13451491721214404,32,3,0.005912269547834339,0.87336,1.18
19754561_4,19754561_3,0.13451491721214404,32,4,0.005912269547834339,0.91317,1.17
19754561_5,19754561_4,0.13451491721214404,32,5,0.005912269547834339,0.93570,1.18
19754561_6,19754561_5,0.13451491721214404,32,6,0.005912269547834339,0.94898,1.19
19754561_7,19754561_6,0.13451491721214404,32,7,0.005912269547834339,0.95731,1.20
19754561_8,19754561_7,0.13451491721214404,32,8,0.005912269547834339,0.96411,1.21
19754561_9,19754561_8,0.13451491721214404,32,9,0.005912269547834339,0.96967,1.22
19754561_10,19754561_9,0.13451491721214404,32,10,0.005912269547834339,0.97307,1.23
19754561_11,19754561_10,0.13451491721214404,32,11,0.005912269547834339,0.97671,1.24
19754561_12,19754561_11,0.13451491721214404,32,12,0.005912269547834339,0.97787,1.25
19754561_13,19754561_12,0.13451491721214404,32,13,0.005912269547834339,0.98087,1.26
19754561_14,19754561_13,0.13451491721214404,32,14,0.005912269547834339,0.98115,1.27
19754561_15,19754561_14,0.13451491721214404,32,15,0.005912269547834339,0.98407,1.28
19754561_16,19754561_15,0.13451491721214404,32,16,0.005912269547834339,0.98472,1.29
19754561_17,19754561_16,0.13451491721214404,32,17,0.005912269547834339,0.98468,1.29
19754561_18,19754561_17,0.13451491721214404,32,18,0.005912269547834339,0.98708,1.30
19754561_19,19754561_18,0.13451491721214404,32,19,0.005912269547834339,0.98684,1.31
19754561_20,19754561_19,0.13451491721214404,32,20,0.005912269547834339,0.98812,1.31
19754561_21,19754561_20,0.13451491721214404,32,21,0.005912269547834339,0.98860,1.32
19754561_22,19754561_21,0.13451491721214404,32,22,0.005912269547834339,0.98944,1.32
19754561_23,19754561_22,0.13451491721214404,32,23,0.005912269547834339,0.98928,1.33
19754561_24,19754561_23,0.13451491721214404,32,24,0.005912269547834339,0.99112,1.33
19754561_25,19754561_24,0.13451491721214404,32,25,0.005912269547834339,0.99092,1.34
19754561_26,19754561_25,0.13451491721214404,32,26,0.005912269547834339,0.99048,1.34
19754561_27,19754561_26,0.13451491721214404,32,27,0.005912269547834339,0.99072,1.35
19754561_28,19754561_27,0.13451491721214404,32,28,0.005912269547834339,0.99140,1.35
19754561_29,19754561_28,0.13451491721214404,32,29,0.005912269547834339,0.99232,1.36
19754561_30,19754561_29,0.13451491721214404,32,30,0.005912269547834339,0.99148,1.36
19754561_31,19754561_30,0.13451491721214404,32,31,0.005912269547834339,0.99256,1.36
19754561_32,19754561_31,0.13451491721214404,32,32,0.005912269547834339,0.99316,1.37
19754561_33,19754561_32,0.13451491721214404,32,33,0.005912269547834339,0.99312,1.37
19754561_34,19754561_33,0.13451491721214404,32,34,0.005912269547834339,0.99348,1.37
19754567_1,,0.08581064713202713,32,1,0.00765992382653552,0.52221,1.41
19754567_2,19754567_1,0.08581064713202713,32,2,0.00765992382653552,0.65845,1.36
19754567_3,19754567_2,0.08581064713202713,32,3,0.00765992382653552,0.82210,1.19
19754567_4,19754567_3,0.08581064713202713,32,4,0.00765992382653552,0.89657,1.16
19754567_5,19754567_4,0.08581064713202713,32,5,0.00765992382653552,0.92714,1.16
19754567_6,19754567_5,0.08581064713202713,32,6,0.00765992382653552,0.94982,1.18
19754567_7,19754567_6,0.08581064713202713,32,7,0.00765992382653552,0.96687,1.20
19754567_8,19754567_7,0.08581064713202713,32,8,0.00765992382653552,0.97875,1.22
19754567_9,19754567_8,0.08581064713202713,32,9,0.00765992382653552,0.98476,1.25
19754567_10,19754567_9,0.08581064713202713,32,10,0.00765992382653552,0.98736,1.27
19754567_11,19754567_10,0.08581064713202713,32,11,0.00765992382653552,0.99212,1.29
19754567_12,19754567_11,0.08581064713202713,32,12,0.00765992382653552,0.99328,1.31
19754567_13,19754567_12,0.08581064713202713,32,13,0.00765992382653552,0.99472,1.32
19754567_14,19754567_13,0.08581064713202713,32,14,0.00765992382653552,0.99576,1.34
19754567_15,19754567_14,0.08581064713202713,32,15,0.00765992382653552,0.99656,1.35
19754567_16,19754567_15,0.08581064713202713,32,16,0.00765992382653552,0.99712,1.36
19754567_17,19754567_16,0.08581064713202713,32,17,0.00765992382653552,0.99728,1.37
19754567_18,19754567_17,0.08581064713202713,32,18,0.00765992382653552,0.99760,1.38
19754567_19,19754567_18,0.08581064713202713,32,19,0.00765992382653552,0.99788,1.39
19754567_20,19754567_19,0.08581064713202713,32,20,0.00765992382653552,0.99784,1.40
19754567_21,19754567_20,0.08581064713202713,32,21,0.00765992382653552,0.99820,1.40
19754567_22,19754567_21,0.08581064713202713,32,22,0.00765992382653552,0.99868,1.41
19754567_23,19754567_22,0.08581064713202713,32,23,0.00765992382653552,0.99844,1.42
19754567_24,19754567_23,0.08581064713202713,32,24,0.00765992382653552,0.99868,1.42
19754567_25,19754567_24,0.08581064713202713,32,25,0.00765992382653552,0.99916,1.43
